latitude;longitude;altitude;;;;
54.57537,;-1.2376983333,;80;;;;
54.57537,;-1.2376983333,;80;;;;
54.57537,;-1.2376983333,;80;;;;
54.57537,;-1.2376983333,;80;;;;
54.57537,;-1.2376983333,;80;;;;
54.57537,;-1.2376983333,;80;;;;
54.57537,;-1.2376983333,;80;;;;
54.57537,;-1.2376983333,;80;;;;
54.57537,;-1.2376983333,;80;;;;
54.57537,;-1.2376966667,;80;;;;
54.57537,;-1.2376966667,;80;;;;
54.57537,;-1.2376966667,;80;;;;
54.57537,;-1.2376966667,;80;;;;
54.57537,;-1.2376966667,;80;;;;
54.5753716667,;-1.2376966667,;80;;;;
54.5753716667,;-1.2376966667,;80;;;;
54.5753716667,;-1.2376966667,;80;;;;
54.5753716667,;-1.2376966667,;80;;;;
54.5753716667,;-1.2376966667,;80;;;;
54.5753716667,;-1.2376966667,;80;;;;
54.5753716667,;-1.2376966667,;80;;;;
54.5753716667,;-1.2376966667,;80;;;;
54.5753716667,;-1.2376966667,;80;;;;
54.5753716667,;-1.2376966667,;80;;;;
54.5753716667,;-1.2376966667,;80;;;;
54.5753716667,;-1.2376966667,;80;;;;
54.5753716667,;-1.2376966667,;80;;;;
54.5753716667,;-1.2376966667,;80;;;;
54.5753716667,;-1.2376966667,;80;;;;
54.5753716667,;-1.2376966667,;80;;;;
54.5753716667,;-1.2376966667,;80;;;;
54.5753716667,;-1.2376966667,;80;;;;
54.5753716667,;-1.2376966667,;80;;;;
54.5753716667,;-1.2376966667,;80;;;;
54.5753716667,;-1.2376966667,;80;;;;
54.5753716667,;-1.2376966667,;80;;;;
54.5753716667,;-1.2376966667,;80;;;;
54.5753716667,;-1.2376966667,;80;;;;
54.5753716667,;-1.2376966667,;80;;;;
54.57537,;-1.2376966667,;80;;;;
54.57537,;-1.2376966667,;80;;;;
54.57537,;-1.2376966667,;80;;;;
54.57537,;-1.2376966667,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.2376966667,;80;;;;
54.57537,;-1.2376966667,;80;;;;
54.57537,;-1.2376966667,;80;;;;
54.57537,;-1.2376966667,;80;;;;
54.57537,;-1.2376966667,;80;;;;
54.57537,;-1.2376966667,;80;;;;
54.57537,;-1.2376966667,;80;;;;
54.57537,;-1.2376966667,;80;;;;
54.57537,;-1.2376966667,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.57537,;-1.237695,;80;;;;
54.5753683333,;-1.237695,;80;;;;
54.5753683333,;-1.237695,;80;;;;
54.5753683333,;-1.237695,;80;;;;
54.5753683333,;-1.237695,;80;;;;
54.5753683333,;-1.237695,;80;;;;
54.5753683333,;-1.237695,;80;;;;
54.5753683333,;-1.237695,;80;;;;
54.5753683333,;-1.237695,;80;;;;
54.5753683333,;-1.237695,;80;;;;
54.5753683333,;-1.237695,;80;;;;
54.5753683333,;-1.237695,;80;;;;
54.5753683333,;-1.237695,;80;;;;
54.5753683333,;-1.237695,;80;;;;
54.5753683333,;-1.237695,;80;;;;
54.5753683333,;-1.237695,;80;;;;
54.5753683333,;-1.237695,;80;;;;
54.5753683333,;-1.237695,;80;;;;
54.5753683333,;-1.237695,;80;;;;
54.5753683333,;-1.237695,;80;;;;
54.5753683333,;-1.237695,;80;;;;
54.5753683333,;-1.237695,;80;;;;
54.5753683333,;-1.237695,;80;;;;
54.5753683333,;-1.2376933333,;80;;;;
54.5753683333,;-1.2376933333,;80;;;;
54.5753683333,;-1.2376933333,;80;;;;
54.5753683333,;-1.2376933333,;80;;;;
54.5753683333,;-1.2376933333,;80;;;;
54.5753683333,;-1.2376933333,;80;;;;
54.5753683333,;-1.2376933333,;80;;;;
54.5753683333,;-1.2376933333,;80;;;;
54.5753683333,;-1.2376933333,;80;;;;
54.5753683333,;-1.2376933333,;80;;;;
54.5753683333,;-1.2376933333,;80;;;;
54.5753683333,;-1.2376933333,;80;;;;
54.5753683333,;-1.2376933333,;80;;;;
54.5753683333,;-1.2376933333,;80;;;;
54.5753683333,;-1.2376933333,;80;;;;
54.5753683333,;-1.2376933333,;80;;;;
54.5753683333,;-1.2376933333,;80;;;;
54.5753683333,;-1.2376933333,;80;;;;
54.5753683333,;-1.2376933333,;80;;;;
54.5753683333,;-1.2376933333,;80;;;;
54.5753683333,;-1.2376933333,;80;;;;
54.5753683333,;-1.2376933333,;80;;;;
54.5753683333,;-1.2376933333,;80;;;;
54.5753683333,;-1.2376933333,;80;;;;
54.5753683333,;-1.2376933333,;80;;;;
54.5753683333,;-1.2376916667,;80;;;;
54.5753683333,;-1.2376916667,;80;;;;
54.5753683333,;-1.2376916667,;80;;;;
54.5753683333,;-1.2376916667,;80;;;;
54.5753683333,;-1.2376916667,;80;;;;
54.5753683333,;-1.2376916667,;80;;;;
54.5753683333,;-1.2376916667,;80;;;;
54.5753683333,;-1.2376916667,;80;;;;
54.5753683333,;-1.2376916667,;80;;;;
54.5753683333,;-1.2376916667,;80;;;;
54.5753683333,;-1.2376916667,;80;;;;
54.5753683333,;-1.2376916667,;80;;;;
54.5753683333,;-1.2376916667,;80;;;;
54.5753683333,;-1.2376916667,;80;;;;
54.5753683333,;-1.2376916667,;80;;;;
54.5753683333,;-1.2376916667,;80;;;;
54.5753683333,;-1.2376916667,;80;;;;
54.5753683333,;-1.2376916667,;80;;;;
54.5753683333,;-1.2376916667,;80;;;;
54.5753683333,;-1.2376916667,;80;;;;
54.5753683333,;-1.23769,;80;;;;
54.5753683333,;-1.23769,;80;;;;
54.5753683333,;-1.23769,;80;;;;
54.5753683333,;-1.23769,;80;;;;
54.5753683333,;-1.23769,;80;;;;
54.5753683333,;-1.23769,;80;;;;
54.5753683333,;-1.23769,;80;;;;
54.5753683333,;-1.23769,;80;;;;
54.5753683333,;-1.23769,;80;;;;
54.5753683333,;-1.23769,;80;;;;
54.5753683333,;-1.23769,;80;;;;
54.5753683333,;-1.23769,;80;;;;
54.5753683333,;-1.23769,;80;;;;
54.5753683333,;-1.23769,;80;;;;
54.5753683333,;-1.23769,;80;;;;
54.5753683333,;-1.23769,;80;;;;
54.5753683333,;-1.23769,;80;;;;
54.5753683333,;-1.23769,;80;;;;
54.5753683333,;-1.23769,;80;;;;
54.5753683333,;-1.23769,;80;;;;
54.5753683333,;-1.23769,;80;;;;
54.5753683333,;-1.23769,;80;;;;
54.5753683333,;-1.23769,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.5753683333,;-1.2376883333,;80;;;;
54.57537,;-1.2376883333,;80;;;;
54.57537,;-1.2376883333,;80;;;;
54.57537,;-1.2376883333,;80;;;;
54.57537,;-1.2376883333,;80;;;;
54.57537,;-1.2376883333,;80;;;;
54.57537,;-1.2376883333,;80;;;;
54.57537,;-1.2376883333,;80;;;;
54.57537,;-1.2376883333,;80;;;;
54.57537,;-1.2376883333,;80;;;;
54.57537,;-1.2376883333,;80;;;;
54.57537,;-1.2376883333,;80;;;;
54.57537,;-1.2376883333,;80;;;;
54.57537,;-1.2376883333,;80;;;;
54.57537,;-1.2376866667,;80;;;;
54.57537,;-1.2376866667,;80;;;;
54.57537,;-1.2376866667,;80;;;;
54.57537,;-1.2376866667,;80;;;;
54.57537,;-1.2376866667,;80;;;;
54.57537,;-1.2376866667,;80;;;;
54.57537,;-1.2376866667,;80;;;;
54.57537,;-1.2376866667,;80;;;;
54.57537,;-1.2376866667,;80;;;;
54.57537,;-1.2376866667,;80;;;;
54.57537,;-1.2376866667,;80;;;;
54.57537,;-1.2376866667,;80;;;;
54.57537,;-1.2376866667,;80;;;;
54.57537,;-1.2376866667,;80;;;;
54.57537,;-1.2376866667,;80;;;;
54.57537,;-1.2376866667,;80;;;;
54.57537,;-1.2376866667,;80;;;;
54.57537,;-1.2376866667,;80;;;;
54.57537,;-1.2376866667,;80;;;;
54.57537,;-1.2376866667,;80;;;;
54.57537,;-1.2376866667,;80;;;;
54.57537,;-1.2376866667,;80;;;;
54.57537,;-1.2376866667,;80;;;;
54.57537,;-1.2376866667,;80;;;;
54.57537,;-1.2376866667,;80;;;;
54.57537,;-1.237685,;80;;;;
54.57537,;-1.237685,;80;;;;
54.57537,;-1.237685,;80;;;;
54.57537,;-1.237685,;80;;;;
54.57537,;-1.237685,;80;;;;
54.57537,;-1.237685,;80;;;;
54.57537,;-1.237685,;80;;;;
54.57537,;-1.237685,;80;;;;
54.57537,;-1.237685,;80;;;;
54.57537,;-1.237685,;80;;;;
54.57537,;-1.237685,;80;;;;
54.57537,;-1.237685,;80;;;;
54.57537,;-1.237685,;80;;;;
54.57537,;-1.237685,;80;;;;
54.57537,;-1.237685,;80;;;;
54.57537,;-1.237685,;80;;;;
54.57537,;-1.237685,;80;;;;
54.57537,;-1.237685,;80;;;;
54.57537,;-1.237685,;80;;;;
54.57537,;-1.237685,;80;;;;
54.57537,;-1.237685,;80;;;;
54.57537,;-1.237685,;80;;;;
54.57537,;-1.237685,;80;;;;
54.57537,;-1.237685,;80;;;;
54.57537,;-1.237685,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376816667,;80;;;;
54.57537,;-1.2376816667,;80;;;;
54.57537,;-1.2376816667,;80;;;;
54.57537,;-1.2376816667,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.5753683333,;-1.2376833333,;80;;;;
54.5753683333,;-1.2376833333,;80;;;;
54.5753683333,;-1.2376833333,;80;;;;
54.5753683333,;-1.2376833333,;80;;;;
54.5753683333,;-1.2376833333,;80;;;;
54.5753683333,;-1.2376833333,;80;;;;
54.5753683333,;-1.2376833333,;80;;;;
54.5753683333,;-1.2376833333,;80;;;;
54.5753683333,;-1.2376833333,;80;;;;
54.5753683333,;-1.2376833333,;80;;;;
54.5753683333,;-1.2376833333,;80;;;;
54.5753683333,;-1.2376833333,;80;;;;
54.5753683333,;-1.2376833333,;80;;;;
54.5753683333,;-1.2376833333,;80;;;;
54.5753683333,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376833333,;80;;;;
54.57537,;-1.2376816667,;80;;;;
54.57537,;-1.2376816667,;80;;;;
54.57537,;-1.2376816667,;80;;;;
54.5753716667,;-1.2376816667,;80;;;;
54.5753716667,;-1.2376816667,;80;;;;
54.5753716667,;-1.2376816667,;80;;;;
54.5753716667,;-1.2376816667,;80;;;;
54.5753716667,;-1.2376816667,;80;;;;
54.5753716667,;-1.2376816667,;80;;;;
54.5753716667,;-1.2376816667,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.23768,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753716667,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376783333,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.5753733333,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.2376766667,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
54.575375,;-1.237675,;80;;;;
